snapped_at,price,market_cap,total_volume
2022-09-20 00:00:00 UTC,0.0054064954951897875,295666.8010024226,38306.0892983602
2022-09-21 00:00:00 UTC,0.005347668854951591,291910.9638122779,41577.674205399555
2022-09-22 00:00:00 UTC,0.005313860332758922,296837.60298869427,32032.891917179768
2022-09-23 00:00:00 UTC,0.005406133820484573,295718.6221453953,34799.769447824096
2022-09-24 00:00:00 UTC,0.005479776031938079,298153.42894851306,34305.78145913719
2022-09-25 00:00:00 UTC,0.005511346322183089,300716.7261662357,26123.079017115797
2022-09-26 00:00:00 UTC,0.005555898028235939,303148.64930062374,27961.902624922295
2022-09-27 00:00:00 UTC,0.005549660298294805,303372.09852754016,47554.92773318299
2022-09-28 00:00:00 UTC,0.005736201245481966,312424.2014256955,36088.41538156382
2022-09-29 00:00:00 UTC,0.005816012222311523,317927.55267673207,34902.97169000967
2022-09-30 00:00:00 UTC,0.005813795302435633,317638.9127671139,33916.978937337175
2022-10-01 00:00:00 UTC,0.005556363099956582,303781.4825185662,21757.897223524407
2022-10-02 00:00:00 UTC,0.005605829378541388,306312.88994343963,26437.223461164423
2022-10-03 00:00:00 UTC,0.0055134263201367635,302571.46261631075,34024.80789901994
2022-10-04 00:00:00 UTC,0.005551900697771204,304181.8004793335,29584.41606258868
2022-10-05 00:00:00 UTC,0.005588632690774017,304586.6870317165,34683.773615790735
2022-10-06 00:00:00 UTC,0.005807370531177429,316938.69757691305,24951.147235316912
2022-10-07 00:00:00 UTC,0.005857986428387355,319697.0037934553,27584.500414738457
2022-10-08 00:00:00 UTC,0.005845955704285904,318590.43414136523,32622.48441450692
2022-10-09 00:00:00 UTC,0.005896044168954676,308232.4111280158,21316.867454875042
2022-10-10 00:00:00 UTC,0.005430229569339033,295719.23637696344,45510.75402945292
2022-10-11 00:00:00 UTC,0.005275012042856216,285369.621227473,29796.301704678135
2022-10-12 00:00:00 UTC,0.005107218197099837,278638.96271288866,38091.50388036952
2022-10-13 00:00:00 UTC,0.005216229406326432,283391.07056047564,31860.104691103537
2022-10-14 00:00:00 UTC,0.005145534273082597,281018.34857294004,38637.80180599958
2022-10-15 00:00:00 UTC,0.005190908896997874,282063.84161642165,35782.91555516775
2022-10-16 00:00:00 UTC,0.0051187701945391954,278527.7623027992,34502.68960335569
2022-10-17 00:00:00 UTC,0.00538498618266271,294999.4072951617,66112.38237113637
2022-10-18 00:00:00 UTC,0.0050146198037887,282832.1789631128,34242.97049759742
2022-10-19 00:00:00 UTC,0.0050089411227434025,273886.82645468804,35088.5522246315
2022-10-20 00:00:00 UTC,0.005188055818764309,283269.21195530496,25985.248558907362
2022-10-21 00:00:00 UTC,0.005111214885453097,278813.18262692896,33993.56133084551
2022-10-22 00:00:00 UTC,0.005043222880036329,277599.5467305621,29730.0310478679
2022-10-23 00:00:00 UTC,0.004936623004035653,268255.5269970298,31514.55031273301
2022-10-24 00:00:00 UTC,0.005180282595748327,273553.78643923,41209.81705047308
2022-10-25 00:00:00 UTC,0.00502741279466897,273805.19640294544,37930.36148589551
2022-10-26 00:00:00 UTC,0.005020419329791114,271783.42843900336,53884.78115260399
2022-10-27 00:00:00 UTC,0.005158316170816567,281324.23492937465,22998.700785037458
2022-10-28 00:00:00 UTC,0.004840895261177608,262894.9960691644,25560.600478091943
2022-10-29 00:00:00 UTC,0.004917404354890739,268005.5916608613,28106.63748155617
2022-10-30 00:00:00 UTC,0.004950965292547107,269628.66319269495,36115.4903592112
2022-10-31 00:00:00 UTC,0.0047779223383245,260551.78537162402,18829.239367097416
2022-11-01 00:00:00 UTC,0.004991572235822607,263764.12124337105,31304.863289273435
2022-11-02 00:00:00 UTC,0.0048999735897767155,266509.83651171136,31445.94408307271
2022-11-03 00:00:00 UTC,0.004695384844529482,256246.6084473547,29867.314171848317
2022-11-04 00:00:00 UTC,0.0045382623366102635,247412.83515657912,25958.875857610106
2022-11-05 00:00:00 UTC,0.004652604701998251,254502.49050212366,41652.47234202051
2022-11-06 00:00:00 UTC,0.004649420597097565,254044.33804353434,40756.54320078034
2022-11-07 00:00:00 UTC,0.0043636494827751435,238445.4360696808,39430.854399747164
2022-11-08 00:00:00 UTC,0.004383270897076025,238103.00368307316,35975.579154325635
2022-11-09 00:00:00 UTC,0.004252665835595608,231759.46827700076,44082.41015560443
2022-11-10 00:00:00 UTC,0.0041079562535179534,231193.84892308462,27326.616139322254
2022-11-11 00:00:00 UTC,0.004150629300870259,225042.98984808964,24518.69189625304
2022-11-12 00:00:00 UTC,0.004295227580950125,234084.68504215044,23308.027020078374
2022-11-13 00:00:00 UTC,0.00430502106284214,234840.70878025334,20531.357522369675
2022-11-14 00:00:00 UTC,0.003993792991435253,217752.96985108813,32491.993248894487
2022-11-15 00:00:00 UTC,0.003992668478187593,219419.6098035654,30276.68290132612
2022-11-16 00:00:00 UTC,0.004003261536378928,217955.67069882035,34770.55338179694
2022-11-17 00:00:00 UTC,0.003960863384420214,215086.3995960595,24070.335404784157
2022-11-18 00:00:00 UTC,0.0039312784500181615,214520.3927147798,25582.332919487806
2022-11-19 00:00:00 UTC,0.004054590684729793,222219.0731637606,35902.69264981721
2022-11-20 00:00:00 UTC,0.003936981415470428,214342.34035720504,48441.23739523772
2022-11-21 00:00:00 UTC,0.003993143695596281,218102.24054087486,58718.36514762912
2022-11-22 00:00:00 UTC,0.004118784011540117,226519.4195449068,47697.9748556971
2022-11-23 00:00:00 UTC,0.004132228166966149,226071.97380299759,40742.32870909746
2022-11-24 00:00:00 UTC,0.00417640906191599,227054.25929612672,25718.920798750372
2022-11-25 00:00:00 UTC,0.004062182080504964,221766.93193100314,26580.01977830245
2022-11-26 00:00:00 UTC,0.003997015780794961,218033.73638094292,26236.79496757304
2022-11-27 00:00:00 UTC,0.003968484534766544,215036.69731395235,24266.627500621515
2022-11-28 00:00:00 UTC,0.004120001961331804,223962.24692151396,23576.463864831218
2022-11-29 00:00:00 UTC,0.003940334328706285,215123.6729234456,25954.000765450684
2022-11-30 00:00:00 UTC,0.004161068665310698,227330.8869219517,23190.901035782368
2022-12-01 00:00:00 UTC,0.0038725479967189184,212260.46300193743,20756.48512867506
2022-12-02 00:00:00 UTC,0.003840817470209813,209471.0619552254,17689.179084470456
2022-12-03 00:00:00 UTC,0.004062139698255764,221651.1948216023,20042.264918876866
2022-12-04 00:00:00 UTC,0.003900663106648622,212589.512758902,22855.958784135415
2022-12-05 00:00:00 UTC,0.003891840398658784,212103.6157014211,18943.783630491696
2022-12-06 00:00:00 UTC,0.00393642436415407,214324.11346833847,20446.91904023995
2022-12-07 00:00:00 UTC,0.003937019464649643,214308.15307205575,25344.827489013394
2022-12-08 00:00:00 UTC,0.00406678253354499,222359.48269313396,25294.853602680338
2022-12-09 00:00:00 UTC,0.004047710404051281,221137.00969471078,26310.239004395153
2022-12-10 00:00:00 UTC,0.004098484978847572,223766.98586198848,16343.815059714303
2022-12-11 00:00:00 UTC,0.004049166185272712,219552.0670294184,15843.100682105982
2022-12-12 00:00:00 UTC,0.003932123624422402,214838.4916836058,58532.27358717643
2022-12-13 00:00:00 UTC,0.0039013182449144073,212555.7561492165,24015.516805675124
2022-12-14 00:00:00 UTC,0.003946506263612451,215316.46947181967,24836.728057032484
2022-12-15 00:00:00 UTC,0.003701489831084981,202877.43288919848,25433.472692355783
2022-12-16 00:00:00 UTC,0.0038597397012086285,210916.33880970525,24350.20772626591
2022-12-17 00:00:00 UTC,0.0036735058752311663,200774.98285715943,25630.334185148444
2022-12-18 00:00:00 UTC,0.0036831129536595507,200928.55926108253,24315.90117162504
2022-12-19 00:00:00 UTC,0.003701529034567243,201663.3319180629,23246.939149884736
2022-12-20 00:00:00 UTC,0.0038085053933016996,207855.74391383477,25669.75478087198
2022-12-21 00:00:00 UTC,0.0038519705979719585,209905.20357201764,15629.935404757776
2022-12-22 00:00:00 UTC,0.003704538142451108,202423.5882771605,7238.8406348735925
2022-12-23 00:00:00 UTC,0.0038138141269359774,206284.1332597182,18481.741436886485
2022-12-24 00:00:00 UTC,0.0038145734060761713,209501.2219917506,26070.78497456143
2022-12-25 00:00:00 UTC,0.0037405654641971572,204401.57650656317,27367.831289275367
2022-12-26 00:00:00 UTC,0.003890061118094278,212436.49383083338,27193.633488946154
2022-12-27 00:00:00 UTC,0.0038334153963828317,209686.9025882918,22619.21674271415
2022-12-28 00:00:00 UTC,0.003664686014607308,199729.38656184566,23571.118997061232
2022-12-29 00:00:00 UTC,0.0036738503965119615,199676.29854525137,26286.93320137481
2022-12-30 00:00:00 UTC,0.0037841294715005537,206576.39195554212,27265.175003997312
2022-12-31 00:00:00 UTC,0.0037653453099622926,205651.49944631243,25499.939409082726
2023-01-01 00:00:00 UTC,0.00384025835822951,210238.84367497105,27050.786065120657
2023-01-02 00:00:00 UTC,0.0038307367651219427,208928.90608321544,27520.394578407646
2023-01-03 00:00:00 UTC,0.0038798609213553576,211185.79979559322,28436.048840458487
2023-01-04 00:00:00 UTC,0.0038679048704823972,212100.98925205562,27243.972436606888
2023-01-05 00:00:00 UTC,0.0036627359558139188,200707.13672567243,27256.18964644763
2023-01-06 00:00:00 UTC,0.003804016968684926,206846.07633487697,29282.084430418807
2023-01-07 00:00:00 UTC,0.0036414549667896944,197194.73777192322,26655.89566410608
2023-01-08 00:00:00 UTC,0.0036573008935487975,198276.56286598902,27680.871336381548
2023-01-09 00:00:00 UTC,0.003670899908592951,200755.8786973238,26437.689985670273
2023-01-10 00:00:00 UTC,0.0037317216033328758,201163.14113995418,27104.35134409866
2023-01-11 00:00:00 UTC,0.00387083953849505,210416.4188993535,29049.899732462804
2023-01-12 00:00:00 UTC,0.003885676449903849,209236.30760531532,27440.984198138845
2023-01-13 00:00:00 UTC,0.0037658039140827525,203887.64289927174,27079.254692850584
2023-01-14 00:00:00 UTC,0.0037809414549725565,206114.56651293644,26015.50578859884
2023-01-15 00:00:00 UTC,0.0037392576640966854,203966.87098116733,27311.450981067857
2023-01-16 00:00:00 UTC,0.0037252056768648845,202996.7801704274,27911.156588061032
2023-01-17 00:00:00 UTC,0.003681585056863035,200393.96580371878,28038.227132169886
2023-01-18 00:00:00 UTC,0.0037253506441449072,201557.55317922708,26999.02722375091
2023-01-19 00:00:00 UTC,0.003671018214751718,200101.0351365594,28715.111308214124
2023-01-20 00:00:00 UTC,0.0036531748844027614,202129.42684817192,27395.89698871599
2023-01-21 00:00:00 UTC,0.003769591306792236,206381.26723961753,28830.672971341522
2023-01-22 00:00:00 UTC,0.0037885803877005767,206377.10520240627,28051.38457151289
2023-01-23 00:00:00 UTC,0.0036781874216425697,200806.5229558138,26850.23045253142
2023-01-24 00:00:00 UTC,0.0037933580356495273,207116.63578818913,27363.0179236615
2023-01-25 00:00:00 UTC,0.003664071530866193,200509.0659853686,27040.48940882293
2023-01-26 00:00:00 UTC,0.0036507089927522826,199405.5829943229,23005.12765012239
2023-01-27 00:00:00 UTC,0.0037733294263155625,206272.83672879945,27092.021707506272
2023-01-28 00:00:00 UTC,0.003616012272056393,197438.74539634815,26168.6981166142
2023-01-29 00:00:00 UTC,0.003696329905237726,201905.03886866852,26965.928760381066
2023-01-30 00:00:00 UTC,0.0037790837732916073,207464.31814603804,27426.088066693366
2023-01-31 00:00:00 UTC,0.003683868508143162,201317.3820846384,26783.767406030107
2023-02-01 00:00:00 UTC,0.003786580239346439,206247.0386335383,27907.847162795144
2023-02-02 00:00:00 UTC,0.0038560382724492715,210442.80943503196,30565.98271974114
2023-02-03 00:00:00 UTC,0.0037367375663474355,202852.9755626239,27105.54984128371
2023-02-04 00:00:00 UTC,0.0038797075597052926,212005.9879773181,25538.901481759993
2023-02-05 00:00:00 UTC,0.003862656959572714,210877.32039226638,27392.855011308646
2023-02-06 00:00:00 UTC,0.003937918640835677,214960.61371446523,17188.844173790047
2023-02-07 00:00:00 UTC,0.003898426150174945,212791.01017270857,24110.788575470597
2023-02-08 00:00:00 UTC,0.0040014501231556004,217850.86118088255,27785.696001637938
2023-02-09 00:00:00 UTC,0.003941806179084962,214297.9319441225,27980.49863567713
2023-02-10 00:00:00 UTC,0.003932087442484778,214623.75308637627,26073.953354186368
2023-02-11 00:00:00 UTC,0.003817921825699417,209067.3012126557,26084.83783212283
2023-02-12 00:00:00 UTC,0.003929074900526308,214090.67691965497,27101.47089052717
2023-02-13 00:00:00 UTC,0.003914669097100483,213644.04396425976,26323.626623398053
2023-02-14 00:00:00 UTC,0.0040557448714574635,221593.16212387002,26592.22874972167
2023-02-15 00:00:00 UTC,0.004017003023040268,218815.87645565733,36214.29259627067
2023-02-16 00:00:00 UTC,0.004056086495634226,220746.76221529374,25450.001327938677
2023-02-17 00:00:00 UTC,0.003977181230701186,215483.76074156316,20503.791512213855
2023-02-18 00:00:00 UTC,0.003930196724853109,214274.03623272237,24240.5669948932
2023-02-19 00:00:00 UTC,0.004066482297669266,223712.87895651194,19379.576231214938
2023-02-20 00:00:00 UTC,0.0038187539542251926,209631.83439428543,19581.323735939135
2023-02-21 00:00:00 UTC,0.003864455350483746,211126.30813384315,24012.19766018674
2023-02-22 00:00:00 UTC,0.0038845590680803435,211628.17945876595,23767.097829229275
2023-02-23 00:00:00 UTC,0.003922689726461942,213452.6765692893,28746.104624883494
2023-02-24 00:00:00 UTC,0.003877859344971711,211560.93455392405,24204.686627991086
2023-02-25 00:00:00 UTC,0.004034627513654629,218949.44134902745,24829.521366004752
2023-02-26 00:00:00 UTC,0.0037211904890439833,203194.48467702273,13239.24285213397
2023-02-27 00:00:00 UTC,0.0037364957745136844,204240.9081654953,12023.620787014906
2023-02-28 00:00:00 UTC,0.00377221386575501,205696.05941138082,23796.854411558073
2023-03-01 00:00:00 UTC,0.003894847263960835,212087.5565486948,23443.059488373026
2023-03-02 00:00:00 UTC,0.003914862499773108,212921.89235020074,23179.268588583607
2023-03-03 00:00:00 UTC,0.003963816530906674,216534.3223952454,25475.95004090016
2023-03-04 00:00:00 UTC,0.003982824622666109,218004.83198938,26575.3474338103
2023-03-05 00:00:00 UTC,0.003830071510932256,209366.90895551175,11505.617828380762
2023-03-06 00:00:00 UTC,0.004044754221526154,220928.34597233267,17099.002140057077
2023-03-07 00:00:00 UTC,0.004002872688173454,218937.99049019007,21784.48369223273
2023-03-08 00:00:00 UTC,0.004012808403487938,218944.69342935848,19936.26753986038
2023-03-09 00:00:00 UTC,0.004016510163621956,219179.83490692827,19350.215391611473
2023-03-10 00:00:00 UTC,0.003969326695669401,217369.76660157344,24891.933857838947
2023-03-11 00:00:00 UTC,0.0038088681323038423,207932.980637134,24566.283343624204
2023-03-12 00:00:00 UTC,0.0038462354682830113,209375.64173316554,23946.20480954978
2023-03-13 00:00:00 UTC,0.0039693478309456446,215929.00493098653,24833.309616893283
2023-03-14 00:00:00 UTC,0.003982665736615796,216687.15855817668,25330.303480268736
2023-03-15 00:00:00 UTC,0.0038610195245107758,210556.81937682547,24346.063108774466
2023-03-16 00:00:00 UTC,0.004048076144741466,220894.68774652333,25996.78797089592
2023-03-17 00:00:00 UTC,0.004024354870008508,219593.64939583998,25492.925426111076
2023-03-18 00:00:00 UTC,0.0040384316739533865,220398.4175152391,24029.98838132541
2023-03-19 00:00:00 UTC,0.004235919788382297,224967.98399771712,33077.926345691805
2023-03-20 00:00:00 UTC,0.004074057416642121,222993.77792833725,22581.36089826922
2023-03-21 00:00:00 UTC,0.004639471168433946,250873.61648889186,42500.723754797014
2023-03-22 00:00:00 UTC,0.005723437122574198,313107.8662549514,189821.37850459825
2023-03-23 00:00:00 UTC,0.005085154386497271,277821.64603626064,57174.10379523637
2023-03-24 00:00:00 UTC,0.00484686590383249,264143.713377125,32166.235729916796
2023-03-25 00:00:00 UTC,0.004582927737770709,251779.08983079827,24608.823228362016
2023-03-26 00:00:00 UTC,0.004555991906479536,247735.88133936626,26589.170395166875
2023-03-27 00:00:00 UTC,0.004412794775964866,240748.8678746373,27764.49305354348
2023-03-28 00:00:00 UTC,0.0044827637608226565,244842.74484753268,47117.3254850896
2023-03-29 00:00:00 UTC,0.0045576612006244304,248748.72062920083,29903.209636215914
2023-03-30 00:00:00 UTC,0.0043615921769143955,238582.3240127591,24826.158360726466
2023-03-31 00:00:00 UTC,0.004516804586374544,246271.59255708478,25273.865973059543
2023-04-01 00:00:00 UTC,0.004319343175668818,235942.74606905106,28146.771666613542
2023-04-02 00:00:00 UTC,0.0041749925910075005,227884.97381431176,25068.297492763377
2023-04-03 00:00:00 UTC,0.004191250994710685,228688.44858689964,27823.627538437057
2023-04-04 00:00:00 UTC,0.0042439282382778915,230840.3425598377,26006.520622774646
2023-04-05 00:00:00 UTC,0.004200914095274937,228585.79447593322,27885.816192847968
2023-04-06 00:00:00 UTC,0.004158045936802386,227087.25299989642,30078.000771077688
2023-04-07 00:00:00 UTC,0.004072205362929161,222219.04393591898,24785.418390425777
2023-04-08 00:00:00 UTC,0.004081948196329569,222109.6863413988,24631.555208521186
2023-04-09 00:00:00 UTC,0.004343412255869646,237070.68042657207,93096.99381925612
2023-04-10 00:00:00 UTC,0.004284465442665283,233952.0120366161,25692.522099794347
2023-04-11 00:00:00 UTC,0.0041816065420543025,230174.15931473195,25154.25738487776
2023-04-12 00:00:00 UTC,0.0044039367794672666,240134.09629112334,25473.871776997312
2023-04-13 00:00:00 UTC,0.004226594315508905,228452.93042699472,25850.74970704939
2023-04-14 00:00:00 UTC,0.004424610316586119,240563.4435399595,28302.222192959292
2023-04-15 00:00:00 UTC,0.004313821360358131,235842.36165234097,28572.893635109038
2023-04-16 00:00:00 UTC,0.004423560308222572,241200.12860537163,28965.543557746092
2023-04-17 00:00:00 UTC,0.004478635061040632,244500.01160476654,28668.46143960432
2023-04-18 00:00:00 UTC,0.004434478713278087,241913.47324560228,29426.109079229907
2023-04-19 00:00:00 UTC,0.004416311409328398,241204.01259638913,28549.874807172735
2023-04-20 00:00:00 UTC,0.004269535142242068,232827.78853645062,17339.607848644
2023-04-21 00:00:00 UTC,0.004280628129564772,233668.23518831746,24429.22471472557
2023-04-22 00:00:00 UTC,0.004298953353231778,234573.5450212781,24100.993848637372
2023-04-23 00:00:00 UTC,0.004177082850263493,228075.9938018452,24053.834111718483
2023-04-24 00:00:00 UTC,0.004344137630682662,236764.21686254392,24774.24065167861
2023-04-25 00:00:00 UTC,0.004199689342209449,229296.65123055322,24883.672701444986
2023-04-26 00:00:00 UTC,0.0043665542575426295,238518.51942472544,24654.67187009398
2023-04-27 00:00:00 UTC,0.004209110787016596,230311.20249408548,24186.42470782348
2023-04-28 00:00:00 UTC,0.004396610205326751,239915.81531941035,19980.595385195185
2023-04-29 00:00:00 UTC,0.004266005317142011,231899.4414375084,24130.96202540262
2023-04-30 00:00:00 UTC,0.00425959001872628,232248.6299546189,24172.68007922879
2023-05-01 00:00:00 UTC,0.004347618799726308,236978.61914527242,24342.180196664485
2023-05-02 00:00:00 UTC,0.004449356358405352,242524.0838011704,26103.727659260898
2023-05-03 00:00:00 UTC,0.004367490755840162,238458.59799062824,23220.41798964898
2023-05-04 00:00:00 UTC,0.004548202286706659,248721.6327435895,25871.620930194753
2023-05-05 00:00:00 UTC,0.004412305448996359,241123.46133036033,26343.592937376943
2023-05-06 00:00:00 UTC,0.004503751088708474,245306.1999232967,25728.501404162937
2023-05-07 00:00:00 UTC,0.00462619442160242,252345.54836196534,24973.693064574134
2023-05-08 00:00:00 UTC,0.004672491709616106,254636.16240570942,25702.150423673615
2023-05-09 00:00:00 UTC,0.004135467405241906,225344.29467097676,22822.673841026648
2023-05-10 00:00:00 UTC,0.004496231195238742,245598.03154932286,25883.894096076376
2023-05-11 00:00:00 UTC,0.004514613805869419,245928.06588340382,22610.64118592495
2023-05-12 00:00:00 UTC,0.0042844850335357985,234652.64489269216,21148.02262650332
2023-05-13 00:00:00 UTC,0.0038402068871648686,209315.06740794072,49450.51125521778
2023-05-14 00:00:00 UTC,0.003933138732232243,199586.59520703365,24103.02149148046
2023-05-15 00:00:00 UTC,0.003670593326522939,200296.20233160228,21868.85516120385
2023-05-16 00:00:00 UTC,0.003978984859158219,216611.32122725758,22590.578840278762
2023-05-17 00:00:00 UTC,0.003977289651488123,216911.87438438073,22648.327251424067
2023-05-18 00:00:00 UTC,0.0037616250480698083,205766.10493884177,21004.433148247244
2023-05-19 00:00:00 UTC,0.004034167592201339,220292.2230442873,23073.768069191996
2023-05-20 00:00:00 UTC,0.0040235293021569285,219454.88455593822,21364.0271540737
2023-05-21 00:00:00 UTC,0.0038562917875267365,210462.59631270255,21280.051766182587
2023-05-22 00:00:00 UTC,0.004072885949680923,222821.2998374819,22607.626260780788
2023-05-23 00:00:00 UTC,0.0038825321660744855,212383.10386472687,21802.338513517363
2023-05-24 00:00:00 UTC,0.004083207310597697,223310.34978141604,22992.33454673995
2023-05-25 00:00:00 UTC,0.0040907619988944325,223231.78175246058,23342.68361211431
2023-05-26 00:00:00 UTC,0.0038819842264644685,211307.76081704558,23110.989640987893
2023-05-27 00:00:00 UTC,0.003971283743588723,216144.16082622405,23068.25751978439
2023-05-28 00:00:00 UTC,0.0037521107574786075,205183.28795757875,22314.615048597756
2023-05-29 00:00:00 UTC,0.003761769048929122,204964.47110633203,21863.925275736106
2023-05-30 00:00:00 UTC,0.0037474316462724096,203611.91921268913,20794.219193893397
2023-05-31 00:00:00 UTC,0.004007672671592504,218305.81357928982,21513.166449543096
2023-06-01 00:00:00 UTC,0.003797027165717581,206325.66085333558,22371.491049670105
2023-06-02 00:00:00 UTC,0.0040073678312236745,218788.98937804572,23350.63983432258
2023-06-03 00:00:00 UTC,0.003948500103567639,215762.3615561032,24591.37430009706
2023-06-04 00:00:00 UTC,0.003986540552088397,217147.77923693493,23890.379889999655
2023-06-05 00:00:00 UTC,0.0037037536628218583,202721.68483188085,20738.695154473262
2023-06-06 00:00:00 UTC,0.003631770654923984,198514.14501823293,20768.816125961017
2023-06-07 00:00:00 UTC,0.003943047991950107,215342.7419744347,19701.450640865474
2023-06-08 00:00:00 UTC,0.0036624301195324676,199805.6442247614,20867.44296226414
2023-06-09 00:00:00 UTC,0.003724192467330247,203248.73430834588,10183.81424137748
2023-06-10 00:00:00 UTC,0.003732367895376822,203638.18681273324,10265.544338505082
2023-06-11 00:00:00 UTC,0.003798584104323879,209041.39185433384,10815.522546026921
2023-06-12 00:00:00 UTC,0.003731503139639295,205992.65843509225,10566.822752132966
2023-06-13 00:00:00 UTC,0.003906971858426286,211993.51380637512,10394.042499432178
2023-06-14 00:00:00 UTC,0.0037389862559468494,204100.89821748858,9991.67351273725
2023-06-15 00:00:00 UTC,0.0036815011753218627,201475.94491538426,9814.67086566436
2023-06-16 00:00:00 UTC,0.0038856176001110655,211387.1218223541,10243.734025100597
2023-06-17 00:00:00 UTC,0.003680997433174811,201225.52352755968,10099.777129345244
2023-06-18 00:00:00 UTC,0.0036707448357638445,200285.4924968358,10261.902831959824
2023-06-19 00:00:00 UTC,0.0038398982713876515,209082.45528554052,10500.069743754451
2023-06-20 00:00:00 UTC,0.0037032782974590044,203174.23125123803,10230.091751653961
2023-06-21 00:00:00 UTC,0.0037256744165848473,203095.93299932792,8802.572827617028
2023-06-22 00:00:00 UTC,0.003714813172146274,203556.70029126148,9514.985063579239
2023-06-23 00:00:00 UTC,0.00370581046811454,201424.34710488288,9242.799135296253
2023-06-24 00:00:00 UTC,0.003711116945718341,202208.40748625557,7994.277384275478
2023-06-25 00:00:00 UTC,0.003665454202849048,201253.90709415133,4930.516870022972
2023-06-26 00:00:00 UTC,0.003771354672131672,200898.34634490905,10998.522962120573
2023-06-27 00:00:00 UTC,0.003734801358012248,202696.64552256133,10604.719101519633
2023-06-28 00:00:00 UTC,0.0037508392060395302,203980.35033490282,10845.457391025331
2023-06-29 00:00:00 UTC,0.0037427544515070423,201652.28492479958,10296.875665726728
2023-06-30 00:00:00 UTC,0.003781760320978178,204798.36864995642,10411.692916516931
2023-07-01 00:00:00 UTC,0.0037106231058894232,203141.46507590922,10287.628895991626
2023-07-02 00:00:00 UTC,0.0036698686065634034,201738.55822474978,10730.850088734349
2023-07-03 00:00:00 UTC,0.003743794369560064,202361.49814391453,10607.296074959915
2023-07-04 00:00:00 UTC,0.003782294188311186,206617.58061941396,9738.977783988808
2023-07-05 00:00:00 UTC,0.0037010477920428548,202200.95989866668,8366.402064608634
2023-07-06 00:00:00 UTC,0.0037542018494404732,204692.3098826206,10435.521061755453
2023-07-07 00:00:00 UTC,0.003691058568715138,202906.27552273526,10224.956940015783
2023-07-08 00:00:00 UTC,0.0035907658809424575,195943.0129925171,10235.326058038434
2023-07-09 00:00:00 UTC,0.002371410486311393,129265.64212680627,55678.32527566499
2023-07-10 00:00:00 UTC,0.0021836372407197926,119387.6154555555,16957.072002813864
2023-07-11 00:00:00 UTC,0.0021843438876165493,119451.75442550174,11752.655174827723
2023-07-12 00:00:00 UTC,0.0020565559799601433,112271.77048717128,9696.972028569915
2023-07-13 00:00:00 UTC,0.001982452535163077,109214.78715844144,10572.37531982713
2023-07-14 00:00:00 UTC,0.001896882549249348,102238.40870289845,10028.664516668701
2023-07-15 00:00:00 UTC,0.001981107548112251,108115.7125124533,13487.379408272647
2023-07-16 00:00:00 UTC,0.0019053051918334017,104321.51889057318,12605.05251374179
2023-07-17 00:00:00 UTC,0.0019512570611389043,105687.95649540432,8879.747626918737
2023-07-18 00:00:00 UTC,0.0019243531863777116,105092.75073486674,10750.873271797067
2023-07-19 00:00:00 UTC,0.0023282029996692277,127544.14589614634,13712.697871274957
2023-07-20 00:00:00 UTC,0.002218939942204623,120394.56685489418,12629.707772947058
2023-07-21 00:00:00 UTC,0.0020061453467782393,109692.68089437672,13706.562314654315
2023-07-22 00:00:00 UTC,0.0019610664450178264,107614.26621557085,15596.311955402381
2023-07-23 00:00:00 UTC,0.0019275299846125424,105213.201471126,15638.841048514467
2023-07-24 00:00:00 UTC,0.0019473959869629024,106033.07018618783,17122.62183779186
2023-07-25 00:00:00 UTC,0.0018723832276939206,102358.13926625148,13644.181562762797
2023-07-26 00:00:00 UTC,0.0018314426294907698,99710.50950399447,18363.519281724923
2023-07-27 00:00:00 UTC,0.0019796657299153094,107973.18226559953,16976.433130087007
2023-07-28 00:00:00 UTC,0.0018309366439660392,99940.34901174306,14648.370535216885
2023-07-29 00:00:00 UTC,0.0018856390297900252,103296.97745153849,14582.74742834466
2023-07-30 00:00:00 UTC,0.001877301176908166,102190.11469098812,12656.323074946698
2023-07-31 00:00:00 UTC,0.0018651986312958628,102033.78275503272,13201.9824043051
2023-08-01 00:00:00 UTC,0.0018948741465071683,102814.84591501641,15901.708972711594
2023-08-02 00:00:00 UTC,0.0019714664033223745,108589.59031079187,26868.999145875718
2023-08-03 00:00:00 UTC,0.0020725883727000824,113766.57910489338,27499.431286401905
2023-08-04 00:00:00 UTC,0.0021663914898482875,118198.78955850398,31286.48103039231
2023-08-05 00:00:00 UTC,0.0021050411801185943,115024.03280465736,20049.1083939106
2023-08-06 00:00:00 UTC,0.001996959147689131,108613.53631950292,22991.703217966777
2023-08-07 00:00:00 UTC,0.0018972218399257099,103793.96396896018,18653.973232812456
2023-08-08 00:00:00 UTC,0.0019468963322306558,106698.12842942751,18934.45512099966
2023-08-09 00:00:00 UTC,0.0018999226897302183,103660.54244329914,19094.141948153294
2023-08-10 00:00:00 UTC,0.0019008771727822707,104083.75093759292,19482.866915982842
2023-08-11 00:00:00 UTC,0.0018429098065913226,101191.95358125403,19121.201820913488
2023-08-12 00:00:00 UTC,0.0018533599326157264,104473.72008102342,18426.15013846087
2023-08-13 00:00:00 UTC,0.0020680596731579306,113087.51711745773,34648.460606168184
2023-08-14 00:00:00 UTC,0.001976313643269188,108132.78373510487,20028.026394514487
2023-08-15 00:00:00 UTC,0.001857615567096127,100816.34611403616,18447.440832783985
